"lastTradeDate","Type","ask","bid","change","contractSize","contractSymbol","currency","expiration","impliedVolatility","inTheMoney","lastPrice","openInterest","percentChange","strike","volume","tic","Date","Expiration","tau","mid","Spot"
2023-03-22,"puts",82.96,81.76,4.220001,"REGULAR","SPY230421P00475000","USD",2023-04-21,0.270515107421875,TRUE,81.94,1,5.429749,475,1,"SPY","2023-03-22",2023-04-21,0.119047619047619,82.36,392.109985
2023-03-22,"puts",87.96,86.78,5.830002,"REGULAR","SPY230421P00480000","USD",2023-04-21,0.284186845703125,TRUE,86.92,0,7.189545,480,2,"SPY","2023-03-22",2023-04-21,0.119047619047619,87.37,392.109985
2023-03-22,"puts",92.96,91.77,0.5200043,"REGULAR","SPY230421P00485000","USD",2023-04-21,0.29688203125,TRUE,86.66,11,0.6036734,485,68,"SPY","2023-03-22",2023-04-21,0.119047619047619,92.365,392.109985
2023-03-21,"puts",97.96,96.77,0,"REGULAR","SPY230421P00490000","USD",2023-04-21,0.3086006640625,TRUE,91.15,0,0,490,4,"SPY","2023-03-21",2023-04-21,0.123015873015873,97.365,398.910004
2023-03-21,"puts",102.96,101.77,0,"REGULAR","SPY230421P00495000","USD",2023-04-21,0.321295849609375,TRUE,96.17,0,0,495,3,"SPY","2023-03-21",2023-04-21,0.123015873015873,102.365,398.910004
2023-03-22,"puts",107.96,106.77,2.1299973,"REGULAR","SPY230421P00500000","USD",2023-04-21,0.333014482421875,TRUE,103.21,0,2.107239,500,1,"SPY","2023-03-22",2023-04-21,0.119047619047619,107.365,392.109985
2023-03-21,"puts",112.98,111.77,0,"REGULAR","SPY230421P00505000","USD",2023-04-21,0.354498642578125,TRUE,106.1,0,0,505,5,"SPY","2023-03-21",2023-04-21,0.123015873015873,112.375,398.910004
2023-01-20,"puts",103.53,102.31,0,"REGULAR","SPY230421P00510000","USD",2023-04-21,1e-05,TRUE,114.69,0,0,510,1,"SPY","2023-01-20",2023-04-21,0.361111111111111,102.92,394.374878
2023-03-03,"puts",132.96,131.75,0,"REGULAR","SPY230421P00525000","USD",2023-04-21,0.391607646484375,TRUE,122.56,0,0,525,2,"SPY","2023-03-03",2023-04-21,0.194444444444444,132.355,402.653259
2023-02-14,"puts",143.07,142.12,0,"REGULAR","SPY230421P00535000","USD",2023-04-21,0.45898978515625,TRUE,124.32,0,0,535,1,"SPY","2023-02-14",2023-04-21,0.261904761904762,142.595,411.071167
2023-03-17,"puts",147.95,146.75,0,"REGULAR","SPY230421P00540000","USD",2023-04-21,0.4179745703125,TRUE,149.41,0,0,540,1,"SPY","2023-03-17",2023-04-21,0.138888888888889,147.35,389.98999
2022-11-25,"puts",178.03,176.58,0,"REGULAR","SPY230421P00560000","USD",2023-04-21,1.09808800567627,TRUE,158.11,0,0,560,1,"SPY","2022-11-25",2023-04-21,0.583333333333333,177.305,398.968262
2022-12-08,"puts",177.92,176.51,0,"REGULAR","SPY230421P00565000","USD",2023-04-21,0.902710933837891,TRUE,171.27,0,0,565,2,"SPY","2022-12-08",2023-04-21,0.531746031746032,177.215,392.929138
2022-12-08,"puts",182.92,181.51,0,"REGULAR","SPY230421P00570000","USD",2023-04-21,0.918213708496094,TRUE,176.32,0,0,570,2,"SPY","2022-12-08",2023-04-21,0.531746031746032,182.215,392.929138
2022-12-08,"puts",187.92,186.51,0,"REGULAR","SPY230421P00575000","USD",2023-04-21,0.9335944140625,TRUE,181.33,0,0,575,2,"SPY","2022-12-08",2023-04-21,0.531746031746032,187.215,392.929138
2022-11-25,"puts",198.03,196.58,0,"REGULAR","SPY230421P00580000","USD",2023-04-21,1.16675221313477,TRUE,178.07,0,0,580,1,"SPY","2022-11-25",2023-04-21,0.583333333333333,197.305,398.968262
2022-11-25,"puts",203.03,201.58,0,"REGULAR","SPY230421P00585000","USD",2023-04-21,1.18335369262695,TRUE,182.97,0,0,585,1,"SPY","2022-11-25",2023-04-21,0.583333333333333,202.305,398.968262
2022-11-25,"puts",208.03,206.58,0,"REGULAR","SPY230421P00590000","USD",2023-04-21,1.19971103271484,TRUE,188.12,0,0,590,1,"SPY","2022-11-25",2023-04-21,0.583333333333333,207.305,398.968262
2023-03-17,"puts",207.95,206.74,0,"REGULAR","SPY230421P00600000","USD",2023-04-21,0.53711400390625,TRUE,207,0,0,600,2,"SPY","2023-03-17",2023-04-21,0.138888888888889,207.345,389.98999
2023-03-22,"puts",0.1,0.09,-0.010000005,"REGULAR","SPY230428P00255000","USD",2023-04-28,0.532231240234375,FALSE,0.08,0,-11.111116,255,18,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.095,392.109985
2023-03-22,"puts",0.12,0.11,-0.010000005,"REGULAR","SPY230428P00260000","USD",2023-04-28,0.52148916015625,FALSE,0.08,0,-11.111116,260,54,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.115,392.109985
2023-03-22,"puts",0.13,0.12,0,"REGULAR","SPY230428P00265000","USD",2023-04-28,0.504887763671875,FALSE,0.1,34,0,265,2,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.125,392.109985
2023-03-22,"puts",0.14,0.13,-0.019999996,"REGULAR","SPY230428P00270000","USD",2023-04-28,0.489262919921875,FALSE,0.1,0,-16.666664,270,50,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.135,392.109985
2023-03-21,"puts",0.16,0.15,0.020000003,"REGULAR","SPY230428P00275000","USD",2023-04-28,0.475591181640625,FALSE,0.14,0,16.66667,275,9,"SPY","2023-03-21",2023-04-28,0.150793650793651,0.155,398.910004
2023-03-22,"puts",0.18,0.17,-0.02000001,"REGULAR","SPY230428P00280000","USD",2023-04-28,0.460942890625,FALSE,0.13,0,-13.33334,280,9,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.175,392.109985
2023-03-21,"puts",0.19,0.18,0,"REGULAR","SPY230428P00285000","USD",2023-04-28,0.442388388671875,FALSE,0.16,0,0,285,13,"SPY","2023-03-21",2023-04-28,0.150793650793651,0.185,398.910004
2023-03-22,"puts",0.22,0.21,-0.030000001,"REGULAR","SPY230428P00290000","USD",2023-04-28,0.429204926757813,FALSE,0.15,0,-16.666668,290,11,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.215,392.109985
2023-03-21,"puts",0.24,0.23,-0.03999999,"REGULAR","SPY230428P00295000","USD",2023-04-28,0.412603530273437,FALSE,0.17,0,-19.047615,295,1,"SPY","2023-03-21",2023-04-28,0.150793650793651,0.235,398.910004
2023-03-22,"puts",0.27,0.26,0.03999999,"REGULAR","SPY230428P00300000","USD",2023-04-28,0.397955239257813,FALSE,0.26,0,18.181814,300,99,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.265,392.109985
2023-03-22,"puts",0.3,0.29,0.03999999,"REGULAR","SPY230428P00305000","USD",2023-04-28,0.382330395507812,FALSE,0.29,0,15.999996,305,5,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.295,392.109985
2023-03-22,"puts",0.34,0.33,0.00999999,"REGULAR","SPY230428P00310000","USD",2023-04-28,0.367682104492188,FALSE,0.29,0,3.571425,310,35,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.335,392.109985
2023-03-22,"puts",0.39,0.38,0.01000002,"REGULAR","SPY230428P00315000","USD",2023-04-28,0.353766228027344,FALSE,0.33,0,3.1250064,315,325,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.385,392.109985
2023-03-22,"puts",0.45,0.44,0.07999998,"REGULAR","SPY230428P00320000","USD",2023-04-28,0.340094489746094,FALSE,0.44,730,22.222216,320,639,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.445,392.109985
2023-03-22,"puts",0.53,0.52,0.099999994,"REGULAR","SPY230428P00325000","USD",2023-04-28,0.327399304199219,FALSE,0.51,0,24.390244,325,2251,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.525,392.109985
2023-03-22,"puts",0.62,0.61,0.14000002,"REGULAR","SPY230428P00330000","USD",2023-04-28,0.314215842285156,FALSE,0.62,0,29.166672,330,107,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.615,392.109985
2023-03-22,"puts",0.73,0.72,0.16000003,"REGULAR","SPY230428P00335000","USD",2023-04-28,0.301032380371094,FALSE,0.73,0,28.07018,335,189,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.725,392.109985
2023-03-22,"puts",0.89,0.88,0.20999998,"REGULAR","SPY230428P00340000","USD",2023-04-28,0.289924093017578,FALSE,0.89,0,30.882349,340,771,"SPY","2023-03-22",2023-04-28,0.146825396825397,0.885,392.109985
2023-03-22,"puts",1.1,1.08,0.26000005,"REGULAR","SPY230428P00345000","USD",2023-04-28,0.279426151123047,FALSE,1.09,0,31.325308,345,203,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.09,392.109985
2023-03-22,"puts",1.38,1.36,0.36,"REGULAR","SPY230428P00350000","USD",2023-04-28,0.269782692871094,FALSE,1.38,0,35.294117,350,1420,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.37,392.109985
2023-03-22,"puts",1.51,1.48,0.30999994,"REGULAR","SPY230428P00352000","USD",2023-04-28,0.265876481933594,FALSE,1.41,0,28.181812,352,410,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.495,392.109985
2023-03-22,"puts",1.66,1.63,0.110000014,"REGULAR","SPY230428P00354000","USD",2023-04-28,0.262336478271484,FALSE,1.59,0,7.432433,354,278,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.645,392.109985
2023-03-22,"puts",1.73,1.7,0.5,"REGULAR","SPY230428P00355000","USD",2023-04-28,0.260139234619141,FALSE,1.74,0,40.322582,355,433,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.715,392.109985
2023-03-22,"puts",1.81,1.79,0.42999995,"REGULAR","SPY230428P00356000","USD",2023-04-28,0.258186129150391,FALSE,1.76,1010,32.330822,356,418,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.8,392.109985
2023-03-22,"puts",1.99,1.96,0.49,"REGULAR","SPY230428P00358000","USD",2023-04-28,0.254585090942383,FALSE,1.9,0,34.751778,358,251,"SPY","2023-03-22",2023-04-28,0.146825396825397,1.975,392.109985
2023-03-22,"puts",2.18,2.15,0.61,"REGULAR","SPY230428P00360000","USD",2023-04-28,0.250739914550781,FALSE,2.18,5279,38.8535,360,3647,"SPY","2023-03-22",2023-04-28,0.146825396825397,2.165,392.109985
2023-03-22,"puts",2.39,2.37,0.18999994,"REGULAR","SPY230428P00362000","USD",2023-04-28,0.24689473815918,FALSE,1.93,694,10.919537,362,303,"SPY","2023-03-22",2023-04-28,0.146825396825397,2.38,392.109985
2023-03-22,"puts",2.62,2.59,0.7199999,"REGULAR","SPY230428P00364000","USD",2023-04-28,0.243110596313477,FALSE,2.61,0,38.095234,364,644,"SPY","2023-03-22",2023-04-28,0.146825396825397,2.605,392.109985
2023-03-22,"puts",2.75,2.72,0.74,"REGULAR","SPY230428P00365000","USD",2023-04-28,0.24140162902832,FALSE,2.73,0,37.185932,365,1176,"SPY","2023-03-22",2023-04-28,0.146825396825397,2.735,392.109985
2023-03-22,"puts",2.88,2.85,0.86000013,"REGULAR","SPY230428P00366000","USD",2023-04-28,0.239509558105469,FALSE,2.91,0,41.951225,366,288,"SPY","2023-03-22",2023-04-28,0.146825396825397,2.865,392.109985
2023-03-22,"puts",3.16,3.13,0.74,"REGULAR","SPY230428P00368000","USD",2023-04-28,0.235786450805664,FALSE,3.14,0,30.833334,368,1668,"SPY","2023-03-22",2023-04-28,0.146825396825397,3.145,392.109985
2023-03-22,"puts",3.47,3.43,0.9200001,"REGULAR","SPY230428P00370000","USD",2023-04-28,0.232124378051758,FALSE,3.44,0,36.507942,370,3220,"SPY","2023-03-22",2023-04-28,0.146825396825397,3.45,392.109985
2023-03-22,"puts",3.8,3.76,0.9100001,"REGULAR","SPY230428P00372000","USD",2023-04-28,0.228218167114258,FALSE,3.72,0,32.384346,372,1908,"SPY","2023-03-22",2023-04-28,0.146825396825397,3.78,392.109985
2023-03-22,"puts",3.98,3.94,1,"REGULAR","SPY230428P00373000","USD",2023-04-28,0.226326096191406,FALSE,3.9,381,34.482758,373,417,"SPY","2023-03-22",2023-04-28,0.146825396825397,3.96,392.109985
2023-03-22,"puts",4.16,4.12,0.8900001,"REGULAR","SPY230428P00374000","USD",2023-04-28,0.224250921630859,FALSE,3.93,0,29.27632,374,119,"SPY","2023-03-22",2023-04-28,0.146825396825397,4.14,392.109985
2023-03-22,"puts",4.36,4.31,1.21,"REGULAR","SPY230428P00375000","USD",2023-04-28,0.222480919799805,FALSE,4.34,0,38.65815,375,1221,"SPY","2023-03-22",2023-04-28,0.146825396825397,4.335,392.109985
2023-03-22,"puts",4.56,4.51,0.98000026,"REGULAR","SPY230428P00376000","USD",2023-04-28,0.220466779785156,FALSE,4.3,0,29.51808,376,133,"SPY","2023-03-22",2023-04-28,0.146825396825397,4.535,392.109985
2023-03-22,"puts",4.77,4.73,1.0799999,"REGULAR","SPY230428P00377000","USD",2023-04-28,0.218452639770508,FALSE,4.46,0,31.952658,377,981,"SPY","2023-03-22",2023-04-28,0.146825396825397,4.75,392.109985
2023-03-22,"puts",4.98,4.94,1.4100001,"REGULAR","SPY230428P00378000","USD",2023-04-28,0.216224878845215,FALSE,5,0,39.27577,378,1261,"SPY","2023-03-22",2023-04-28,0.146825396825397,4.96,392.109985
2023-03-22,"puts",5.21,5.16,1.47,"REGULAR","SPY230428P00379000","USD",2023-04-28,0.214241256103516,FALSE,5.31,0,38.281254,379,330,"SPY","2023-03-22",2023-04-28,0.146825396825397,5.185,392.109985
2023-03-22,"puts",5.45,5.4,1.5599997,"REGULAR","SPY230428P00380000","USD",2023-04-28,0.212227116088867,FALSE,5.49,0,39.69465,380,1411,"SPY","2023-03-22",2023-04-28,0.146825396825397,5.425,392.109985
2023-03-22,"puts",5.69,5.65,1.3699999,"REGULAR","SPY230428P00381000","USD",2023-04-28,0.209999355163574,FALSE,5.39,0,34.079597,381,144,"SPY","2023-03-22",2023-04-28,0.146825396825397,5.67,392.109985
2023-03-22,"puts",5.95,5.9,1.3600001,"REGULAR","SPY230428P00382000","USD",2023-04-28,0.207954697875977,FALSE,5.67,0,31.55453,382,95,"SPY","2023-03-22",2023-04-28,0.146825396825397,5.925,392.109985
2023-03-22,"puts",6.22,6.17,1.54,"REGULAR","SPY230428P00383000","USD",2023-04-28,0.20587952331543,FALSE,6.12,0,33.624454,383,180,"SPY","2023-03-22",2023-04-28,0.146825396825397,6.195,392.109985
2023-03-22,"puts",6.5,6.45,1.3600001,"REGULAR","SPY230428P00384000","USD",2023-04-28,0.203743314208984,FALSE,6.17,0,28.274431,384,390,"SPY","2023-03-22",2023-04-28,0.146825396825397,6.475,392.109985
2023-03-22,"puts",6.79,6.74,1.9099998,"REGULAR","SPY230428P00385000","USD",2023-04-28,0.201546070556641,FALSE,6.91,0,38.199997,385,1967,"SPY","2023-03-22",2023-04-28,0.146825396825397,6.765,392.109985
2023-03-22,"puts",7.09,7.03,1.9299998,"REGULAR","SPY230428P00386000","USD",2023-04-28,0.199287792358398,FALSE,7.12,0,37.186893,386,449,"SPY","2023-03-22",2023-04-28,0.146825396825397,7.06,392.109985
2023-03-22,"puts",7.4,7.35,2.1200004,"REGULAR","SPY230428P00387000","USD",2023-04-28,0.196968479614258,FALSE,7.57,0,38.89909,387,741,"SPY","2023-03-22",2023-04-28,0.146825396825397,7.375,392.109985
2023-03-22,"puts",7.56,7.51,2.0500002,"REGULAR","SPY230428P00387500","USD",2023-04-28,0.195808823242188,FALSE,7.54,0,37.340622,387.5,283,"SPY","2023-03-22",2023-04-28,0.146825396825397,7.535,392.109985
2023-03-22,"puts",7.73,7.67,1.98,"REGULAR","SPY230428P00388000","USD",2023-04-28,0.194771235961914,FALSE,7.6,0,35.23132,388,618,"SPY","2023-03-22",2023-04-28,0.146825396825397,7.7,392.109985
2023-03-22,"puts",8.06,8.01,2.33,"REGULAR","SPY230428P00389000","USD",2023-04-28,0.192268819580078,FALSE,8.24,0,39.4247,389,710,"SPY","2023-03-22",2023-04-28,0.146825396825397,8.035,392.109985
2023-03-22,"puts",8.41,8.36,2.27,"REGULAR","SPY230428P00390000","USD",2023-04-28,0.18985795501709,FALSE,8.45,0,36.73139,390,2889,"SPY","2023-03-22",2023-04-28,0.146825396825397,8.385,392.109985
2023-03-22,"puts",8.78,8.72,2.1499996,"REGULAR","SPY230428P00391000","USD",2023-04-28,0.187569159545898,FALSE,8.66,0,33.026104,391,869,"SPY","2023-03-22",2023-04-28,0.146825396825397,8.75,392.109985
2023-03-22,"puts",9.16,9.1,2.4599996,"REGULAR","SPY230428P00392000","USD",2023-04-28,0.185127777709961,FALSE,9.28,0,36.070374,392,317,"SPY","2023-03-22",2023-04-28,0.146825396825397,9.13,392.109985
2023-03-22,"puts",9.35,9.29,2.6199994,"REGULAR","SPY230428P00392500","USD",2023-04-28,0.183785017700195,TRUE,9.44,0,38.416412,392.5,1348,"SPY","2023-03-22",2023-04-28,0.146825396825397,9.32,392.109985
2023-03-22,"puts",9.55,9.49,2.6100001,"REGULAR","SPY230428P00393000","USD",2023-04-28,0.182533809509277,TRUE,9.59,0,37.39255,393,973,"SPY","2023-03-22",2023-04-28,0.146825396825397,9.52,392.109985
2023-03-22,"puts",9.96,9.9,2.56,"REGULAR","SPY230428P00394000","USD",2023-04-28,0.180000875854492,TRUE,10.12,0,33.862434,394,484,"SPY","2023-03-22",2023-04-28,0.146825396825397,9.93,392.109985
2023-03-22,"puts",10.39,10.32,2.8100004,"REGULAR","SPY230428P00395000","USD",2023-04-28,0.177498459472656,TRUE,10.43,1578,36.876644,395,1534,"SPY","2023-03-22",2023-04-28,0.146825396825397,10.355,392.109985
2023-03-22,"puts",10.83,10.77,2.83,"REGULAR","SPY230428P00396000","USD",2023-04-28,0.174843456726074,TRUE,10.83,887,35.375,396,333,"SPY","2023-03-22",2023-04-28,0.146825396825397,10.8,392.109985
2023-03-22,"puts",11.29,11.22,2.9399996,"REGULAR","SPY230428P00397000","USD",2023-04-28,0.172188453979492,TRUE,11.23,0,35.46441,397,679,"SPY","2023-03-22",2023-04-28,0.146825396825397,11.255,392.109985
2023-03-22,"puts",11.52,11.46,2.8500004,"REGULAR","SPY230428P00397500","USD",2023-04-28,0.170693107604981,TRUE,11.56,0,32.721016,397.5,431,"SPY","2023-03-22",2023-04-28,0.146825396825397,11.49,392.109985
2023-03-22,"puts",11.76,11.7,3.3000002,"REGULAR","SPY230428P00398000","USD",2023-04-28,0.169319830322266,TRUE,12,0,37.931038,398,1711,"SPY","2023-03-22",2023-04-28,0.146825396825397,11.73,392.109985
2023-03-22,"puts",12.26,12.19,3.21,"REGULAR","SPY230428P00399000","USD",2023-04-28,0.166634310302734,TRUE,12.25,0,35.50885,399,1063,"SPY","2023-03-22",2023-04-28,0.146825396825397,12.225,392.109985
2023-03-22,"puts",12.77,12.7,3.46,"REGULAR","SPY230428P00400000","USD",2023-04-28,0.163704652099609,TRUE,12.94,0,36.497894,400,1517,"SPY","2023-03-22",2023-04-28,0.146825396825397,12.735,392.109985
2023-03-22,"puts",13.3,13.23,3.5,"REGULAR","SPY230428P00401000","USD",2023-04-28,0.160713959350586,TRUE,13.4,285,35.353535,401,537,"SPY","2023-03-22",2023-04-28,0.146825396825397,13.265,392.109985
2023-03-22,"puts",13.85,13.79,2.7200003,"REGULAR","SPY230428P00402000","USD",2023-04-28,0.157601197509766,TRUE,13.38,0,25.51595,402,255,"SPY","2023-03-22",2023-04-28,0.146825396825397,13.82,392.109985
2023-03-22,"puts",14.14,14.07,2.9800005,"REGULAR","SPY230428P00402500","USD",2023-04-28,0.156227920227051,TRUE,13.59,0,28.086716,402.5,300,"SPY","2023-03-22",2023-04-28,0.146825396825397,14.105,392.109985
2023-03-22,"puts",14.99,13.76,3.2299995,"REGULAR","SPY230428P00403000","USD",2023-04-28,0.167488793945313,TRUE,13.91,0,30.24344,403,188,"SPY","2023-03-22",2023-04-28,0.146825396825397,14.375,392.109985
2023-03-22,"puts",16.12,13.93,2.8199997,"REGULAR","SPY230428P00404000","USD",2023-04-28,0.177040700378418,TRUE,14.08,0,25.044403,404,163,"SPY","2023-03-22",2023-04-28,0.146825396825397,15.025,392.109985
2023-03-22,"puts",16.09,15.07,3.0500002,"REGULAR","SPY230428P00405000","USD",2023-04-28,0.159249130249023,TRUE,14.58,139,26.452736,405,503,"SPY","2023-03-22",2023-04-28,0.146825396825397,15.58,392.109985
2023-03-22,"puts",16.87,15.58,1.8600006,"REGULAR","SPY230428P00406000","USD",2023-04-28,0.159920510253906,TRUE,15.55,0,13.586564,406,387,"SPY","2023-03-22",2023-04-28,0.146825396825397,16.225,392.109985
2023-03-22,"puts",17.53,16.23,2.8000002,"REGULAR","SPY230428P00407000","USD",2023-04-28,0.157112921142578,TRUE,17.17,0,19.48504,407,76,"SPY","2023-03-22",2023-04-28,0.146825396825397,16.88,392.109985
2023-03-22,"puts",18.4,16.37,-8.52,"REGULAR","SPY230428P00407500","USD",2023-04-28,0.169502933959961,TRUE,12.24,0,-41.040466,407.5,26,"SPY","2023-03-22",2023-04-28,0.146825396825397,17.385,392.109985
2023-03-22,"puts",18.74,16.7,-1.2200003,"REGULAR","SPY230428P00408000","USD",2023-04-28,0.168282243041992,TRUE,12.54,0,-8.8662815,408,18,"SPY","2023-03-22",2023-04-28,0.146825396825397,17.72,392.109985
2023-03-22,"puts",19,17.6,0.70000076,"REGULAR","SPY230428P00409000","USD",2023-04-28,0.153817055664063,TRUE,15.1,0,4.8611164,409,28,"SPY","2023-03-22",2023-04-28,0.146825396825397,18.3,392.109985
2023-03-22,"puts",20.19,17.87,4.3200006,"REGULAR","SPY230428P00410000","USD",2023-04-28,0.164559135742188,TRUE,19.02,0,29.38776,410,41,"SPY","2023-03-22",2023-04-28,0.146825396825397,19.03,392.109985
2023-03-22,"puts",21.02,18.62,-4.8,"REGULAR","SPY230428P00411000","USD",2023-04-28,0.164986377563477,TRUE,15.06,0,-24.169184,411,2,"SPY","2023-03-22",2023-04-28,0.146825396825397,19.82,392.109985
2023-03-22,"puts",21.79,19.39,0.77999973,"REGULAR","SPY230428P00412000","USD",2023-04-28,0.163216375732422,TRUE,16.72,0,4.893348,412,1,"SPY","2023-03-22",2023-04-28,0.146825396825397,20.59,392.109985
2023-03-21,"puts",22.43,20.19,0.22000122,"REGULAR","SPY230428P00413000","USD",2023-04-28,0.156563610229492,TRUE,16.77,0,1.3293126,413,4,"SPY","2023-03-21",2023-04-28,0.150793650793651,21.31,398.910004
2023-03-22,"puts",23.25,21.01,-8.32,"REGULAR","SPY230428P00414000","USD",2023-04-28,0.155037746582031,TRUE,16.33,0,-33.752533,414,1,"SPY","2023-03-22",2023-04-28,0.146825396825397,22.13,392.109985
2023-03-22,"puts",24.09,21.86,-1.3400002,"REGULAR","SPY230428P00415000","USD",2023-04-28,0.153756021118164,TRUE,18.26,0,-6.8367352,415,21,"SPY","2023-03-22",2023-04-28,0.146825396825397,22.975,392.109985
2023-03-20,"puts",25.87,23.61,0,"REGULAR","SPY230428P00417000","USD",2023-04-28,0.153633952026367,TRUE,24.14,0,0,417,10,"SPY","2023-03-20",2023-04-28,0.154761904761905,24.74,393.73999
2023-03-22,"puts",28.11,26.78,4.789999,"REGULAR","SPY230428P00420000","USD",2023-04-28,0.120125986328125,TRUE,26.65,0,21.912163,420,24,"SPY","2023-03-22",2023-04-28,0.146825396825397,27.445,392.109985
2023-03-22,"puts",33.58,31.21,-3.539999,"REGULAR","SPY230428P00425000","USD",2023-04-28,0.171639143066406,TRUE,25.03,0,-12.390616,425,8,"SPY","2023-03-22",2023-04-28,0.146825396825397,32.395,392.109985
2023-03-22,"puts",38.04,36.66,-18.64,"REGULAR","SPY230428P00430000","USD",2023-04-28,0.144051528320312,TRUE,30.23,0,-38.142006,430,16,"SPY","2023-03-22",2023-04-28,0.146825396825397,37.35,392.109985
2023-03-22,"puts",44.18,40.61,-17.490002,"REGULAR","SPY230428P00435000","USD",2023-04-28,0.241340594482422,TRUE,36.28,0,-32.527435,435,4,"SPY","2023-03-22",2023-04-28,0.146825396825397,42.395,392.109985
2023-03-22,"puts",48.02,46.69,-1.4000015,"REGULAR","SPY230428P00440000","USD",2023-04-28,0.16993017578125,TRUE,41.35,0,-3.2748573,440,20,"SPY","2023-03-22",2023-04-28,0.146825396825397,47.355,392.109985
2023-03-22,"puts",0.06,0.05,-0.009999998,"REGULAR","SPY230519P00180000","USD",2023-05-19,0.69726865234375,FALSE,0.05,2771,-16.666664,180,179,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.055,392.109985
2023-03-22,"puts",0.07,0.06,0,"REGULAR","SPY230519P00185000","USD",2023-05-19,0.6835969140625,FALSE,0.06,2898,0,185,61,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.065,392.109985
2023-03-22,"puts",0.08,0.06,0,"REGULAR","SPY230519P00190000","USD",2023-05-19,0.66601896484375,FALSE,0.06,0,0,190,7,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.07,392.109985
2023-03-22,"puts",0.08,0.07,-0.02,"REGULAR","SPY230519P00195000","USD",2023-05-19,0.648441015625,FALSE,0.05,0,-28.571426,195,5,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.075,392.109985
2023-03-22,"puts",0.09,0.08,0,"REGULAR","SPY230519P00200000","USD",2023-05-19,0.63476927734375,FALSE,0.09,0,0,200,197,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.085,392.109985
2023-03-22,"puts",0.1,0.09,-0.030000005,"REGULAR","SPY230519P00205000","USD",2023-05-19,0.6210975390625,FALSE,0.06,0,-33.333336,205,29,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.095,392.109985
2023-03-22,"puts",0.12,0.11,0.019999996,"REGULAR","SPY230519P00210000","USD",2023-05-19,0.61133201171875,FALSE,0.12,3296,19.999996,210,40,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.115,392.109985
2023-03-21,"puts",0.13,0.12,0,"REGULAR","SPY230519P00215000","USD",2023-05-19,0.59570716796875,FALSE,0.12,0,0,215,1,"SPY","2023-03-21",2023-05-19,0.234126984126984,0.125,398.910004
2023-03-22,"puts",0.15,0.14,0,"REGULAR","SPY230519P00220000","USD",2023-05-19,0.584965087890625,FALSE,0.14,0,0,220,15,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.145,392.109985
2023-03-22,"puts",0.16,0.15,-0.040000007,"REGULAR","SPY230519P00225000","USD",2023-05-19,0.56836369140625,FALSE,0.11,0,-26.666672,225,31,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.155,392.109985
2023-03-22,"puts",0.18,0.17,-0.010000005,"REGULAR","SPY230519P00230000","USD",2023-05-19,0.555668505859375,FALSE,0.14,3951,-6.66667,230,119,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.175,392.109985
2023-03-22,"puts",0.2,0.19,-0.030000001,"REGULAR","SPY230519P00235000","USD",2023-05-19,0.541996767578125,FALSE,0.14,0,-17.647058,235,51,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.195,392.109985
2023-03-22,"puts",0.22,0.21,0.010000005,"REGULAR","SPY230519P00240000","USD",2023-05-19,0.528325029296875,FALSE,0.2,0,5.2631607,240,71,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.215,392.109985
2023-03-22,"puts",0.24,0.23,0.019999996,"REGULAR","SPY230519P00245000","USD",2023-05-19,0.514165014648437,FALSE,0.22,567,9.999998,245,687,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.235,392.109985
2023-03-22,"puts",0.26,0.25,-0.010000005,"REGULAR","SPY230519P00250000","USD",2023-05-19,0.500981552734375,FALSE,0.21,1411,-4.545457,250,92,"SPY","2023-03-22",2023-05-19,0.23015873015873,0.255,392.109985
